date,qty,is_national,is_state_holiday,month,quarter,week_of_month,part_of_month,day_of_week,sku,SKU Name,Unit,State,Coordinates
2025-06-04,494031.0,0.0,0.0,6.0,2.0,1.0,1.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-06-11,579349.0,1.0,0.0,6.0,2.0,2.0,2.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-06-18,613736.0,0.0,0.0,6.0,2.0,3.0,2.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-06-25,534758.0,0.0,0.0,6.0,2.0,4.0,3.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-07-02,445450.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-07-09,322783.0,1.0,0.0,7.0,3.0,2.0,1.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-07-16,399939.0,0.0,0.0,7.0,3.0,3.0,2.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-07-23,435851.0,0.0,0.0,7.0,3.0,4.0,3.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-07-30,68708.0,0.0,0.0,7.0,3.0,5.0,3.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-08-06,-500.0,0.0,0.0,8.0,3.0,1.0,1.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-08-13,334676.0,0.0,0.0,8.0,3.0,2.0,2.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-08-20,338962.0,1.0,0.0,8.0,3.0,3.0,2.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-08-27,369821.0,0.0,0.0,8.0,3.0,4.0,3.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-09-03,406552.0,0.0,0.0,9.0,3.0,1.0,1.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-09-10,385921.0,1.0,0.0,9.0,3.0,2.0,1.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-09-17,379378.0,0.0,0.0,9.0,3.0,3.0,2.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-09-24,450357.0,0.0,0.0,9.0,3.0,4.0,3.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-10-01,542438.0,0.0,0.0,10.0,4.0,1.0,1.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-10-08,361814.0,1.0,0.0,10.0,4.0,2.0,1.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-10-15,511871.0,0.0,0.0,10.0,4.0,3.0,2.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-10-22,321788.0,1.0,0.0,10.0,4.0,4.0,3.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-10-29,284770.0,0.0,0.0,10.0,4.0,5.0,3.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-11-05,298413.0,1.0,0.0,11.0,4.0,1.0,1.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-11-12,338138.0,0.0,0.0,11.0,4.0,2.0,2.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-11-19,354592.0,0.0,0.0,11.0,4.0,3.0,2.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-11-26,396883.0,0.0,0.0,11.0,4.0,4.0,3.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-12-03,427011.0,0.0,0.0,12.0,4.0,1.0,1.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-12-10,433480.0,0.0,0.0,12.0,4.0,2.0,1.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-12-17,305348.0,0.0,0.0,12.0,4.0,3.0,2.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-12-24,503480.0,0.0,0.0,12.0,4.0,4.0,3.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-12-31,466561.0,1.0,0.0,12.0,4.0,5.0,3.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2026-01-07,480201.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2026-01-14,485356.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2026-01-21,373611.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2026-01-28,515586.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2026-02-04,586091.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2026-02-11,542673.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2026-02-18,501556.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2026-02-25,551250.0,0.0,1.0,2.0,1.0,4.0,3.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2026-03-04,400585.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2026-03-11,565252.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,NC1UT3T1021000EMAD,PPC T MARATHI,NAGPUR CEMENT WORKS,Maharashtra,"21.249633° N, 79.370573° E"
2025-04-09,362173.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-04-16,405934.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-04-23,430729.0,1.0,0.0,4.0,2.0,4.0,3.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-04-30,472074.0,0.0,0.0,4.0,2.0,5.0,3.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-05-07,366054.0,0.0,0.0,5.0,2.0,1.0,1.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-05-14,359339.0,1.0,0.0,5.0,2.0,2.0,2.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-05-21,477396.0,0.0,0.0,5.0,2.0,3.0,3.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-05-28,514694.0,0.0,0.0,5.0,2.0,4.0,3.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-06-04,465362.0,0.0,0.0,6.0,2.0,1.0,1.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-06-11,535624.0,1.0,0.0,6.0,2.0,2.0,2.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-06-18,466553.0,0.0,0.0,6.0,2.0,3.0,2.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-06-25,437821.0,0.0,0.0,6.0,2.0,4.0,3.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-07-02,398639.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-07-09,396328.0,1.0,0.0,7.0,3.0,2.0,1.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-07-16,352095.0,0.0,0.0,7.0,3.0,3.0,2.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-07-23,418554.0,0.0,0.0,7.0,3.0,4.0,3.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-07-30,416871.0,0.0,0.0,7.0,3.0,5.0,3.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-08-06,179004.0,0.0,0.0,8.0,3.0,1.0,1.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-08-13,158622.0,0.0,0.0,8.0,3.0,2.0,2.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-08-20,427355.0,1.0,0.0,8.0,3.0,3.0,2.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-08-27,423415.0,0.0,0.0,8.0,3.0,4.0,3.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-09-03,289558.0,0.0,0.0,9.0,3.0,1.0,1.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-09-10,363405.0,1.0,0.0,9.0,3.0,2.0,1.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-09-17,433894.0,0.0,0.0,9.0,3.0,3.0,2.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-09-24,457910.0,0.0,0.0,9.0,3.0,4.0,3.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-10-01,527829.0,0.0,0.0,10.0,4.0,1.0,1.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-10-08,390066.0,1.0,0.0,10.0,4.0,2.0,1.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-10-15,453431.0,0.0,0.0,10.0,4.0,3.0,2.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-10-22,332899.0,1.0,0.0,10.0,4.0,4.0,3.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-10-29,479454.0,0.0,0.0,10.0,4.0,5.0,3.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-11-05,446782.0,1.0,1.0,11.0,4.0,1.0,1.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-11-12,333861.0,0.0,0.0,11.0,4.0,2.0,2.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-11-19,508681.0,0.0,0.0,11.0,4.0,3.0,2.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-11-26,434817.0,0.0,0.0,11.0,4.0,4.0,3.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-12-03,505627.0,0.0,0.0,12.0,4.0,1.0,1.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-12-10,487269.0,0.0,0.0,12.0,4.0,2.0,1.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-12-17,507207.0,0.0,0.0,12.0,4.0,3.0,2.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-12-24,544977.0,0.0,0.0,12.0,4.0,4.0,3.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-12-31,505123.0,1.0,1.0,12.0,4.0,5.0,3.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2026-01-07,383562.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2026-01-14,450278.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2026-01-21,482197.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2026-01-28,325860.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2026-02-04,466461.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2026-02-11,508154.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2026-02-18,545617.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2026-02-25,512068.0,0.0,0.0,2.0,1.0,4.0,3.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2026-03-04,491684.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2026-03-11,524009.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,RG1UT3T1081000EPUD,PPC T PUNJABI,RAJPURA CEMENT WORKS,Punjab,"30.486000° N, 76.593000° E"
2025-04-09,272014.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-04-16,287290.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-04-23,482786.0,1.0,0.0,4.0,2.0,4.0,3.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-04-30,548178.0,0.0,0.0,4.0,2.0,5.0,3.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-05-07,267641.0,0.0,0.0,5.0,2.0,1.0,1.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-05-14,371336.0,1.0,0.0,5.0,2.0,2.0,2.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-05-21,724096.0,0.0,0.0,5.0,2.0,3.0,3.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-05-28,717206.0,0.0,0.0,5.0,2.0,4.0,3.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-06-04,451161.0,0.0,0.0,6.0,2.0,1.0,1.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-06-11,705247.0,1.0,0.0,6.0,2.0,2.0,2.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-06-18,519544.0,0.0,0.0,6.0,2.0,3.0,2.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-06-25,321909.0,0.0,0.0,6.0,2.0,4.0,3.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-07-02,369985.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-07-09,346340.0,1.0,0.0,7.0,3.0,2.0,1.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-07-16,317403.0,0.0,0.0,7.0,3.0,3.0,2.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-07-23,480114.0,0.0,0.0,7.0,3.0,4.0,3.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-07-30,236256.0,0.0,0.0,7.0,3.0,5.0,3.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-08-06,305360.0,0.0,0.0,8.0,3.0,1.0,1.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-08-13,264984.0,0.0,0.0,8.0,3.0,2.0,2.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-08-20,243698.0,1.0,0.0,8.0,3.0,3.0,2.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-08-27,278044.0,0.0,0.0,8.0,3.0,4.0,3.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-09-03,262550.0,0.0,0.0,9.0,3.0,1.0,1.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-09-10,277340.0,1.0,0.0,9.0,3.0,2.0,1.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-09-17,327327.0,0.0,0.0,9.0,3.0,3.0,2.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-09-24,192145.0,0.0,0.0,9.0,3.0,4.0,3.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-10-01,420504.0,0.0,0.0,10.0,4.0,1.0,1.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-10-08,348895.0,1.0,0.0,10.0,4.0,2.0,1.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-10-15,361287.0,0.0,0.0,10.0,4.0,3.0,2.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-10-22,94891.0,1.0,0.0,10.0,4.0,4.0,3.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-10-29,132900.0,0.0,0.0,10.0,4.0,5.0,3.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-11-05,142802.0,1.0,1.0,11.0,4.0,1.0,1.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-11-12,317593.0,0.0,0.0,11.0,4.0,2.0,2.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-11-19,354618.0,0.0,0.0,11.0,4.0,3.0,2.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-11-26,345022.0,0.0,0.0,11.0,4.0,4.0,3.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-12-03,391753.0,0.0,0.0,12.0,4.0,1.0,1.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-12-10,522429.0,0.0,0.0,12.0,4.0,2.0,1.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-12-17,575305.0,0.0,0.0,12.0,4.0,3.0,2.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-12-24,620062.0,0.0,0.0,12.0,4.0,4.0,3.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2025-12-31,593828.0,1.0,0.0,12.0,4.0,5.0,3.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2026-01-07,544450.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2026-01-14,496991.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
2026-01-21,454062.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,VC1UT3T1011000EHID,PPC T HINDI,VIKRAM CEMENT WORKS,Madhya Pradesh,"24.476000° N, 74.862000° E"
